Worker 1, Worker 2, Worker 3
3.8918202981106265,3.2188758248682006,4.795790545596741,
3.8918202981106265,3.2188758248682006,4.795790545596741,
3.8918202981106265,3.2188758248682006,4.795790545596741,
3.8918202981106265,3.2188758248682006,4.795790545596741,
3.8918202981106265,3.2188758248682006,4.795790545596741,
3.8918202981106265,3.2188758248682006,4.795790545596741,
3.8918202981106265,3.2188758248682006,4.795790545596741,
3.8918202981106265,3.2188758248682006,4.795790545596741,
3.8436251949525055,3.4692021107762128,4.913471545642608,
3.8436251949525055,3.4692021107762128,4.913471545642608,
3.8436251949525055,3.4692021107762128,4.913471545642608,
3.8436251949525055,3.4692021107762128,4.913471545642608,
3.7942399697717626,3.691653380996662,5.02461124795223,
3.7942399697717626,3.691653380996662,5.02461124795223,
3.7942399697717626,3.691653380996662,5.02461124795223,
3.7942399697717626,3.691653380996662,5.02461124795223,
3.7942399697717626,3.691653380996662,5.02461124795223,
3.7436043538031827,3.8918202981106265,5.1298987149230735,
3.7436043538031827,3.8918202981106265,5.1298987149230735,
3.7436043538031827,3.8918202981106265,5.1298987149230735,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.6916533809966614,4.07376385452208,5.229919556072397,
3.638316886832339,4.240527072400182,5.325175654050906,
3.638316886832339,4.240527072400182,5.325175654050906,
3.638316886832339,4.240527072400182,5.325175654050906,
3.638316886832339,4.240527072400182,5.325175654050906,
3.58351893845611,4.394449154672439,5.41610040220442,
3.527177184522717,4.537367082636729,5.503070626083898,
3.527177184522717,4.537367082636729,5.503070626083898,
3.4692021107762128,4.670749831634073,5.586416018885034,
3.4692021107762128,4.670749831634073,5.586416018885034,
3.4692021107762128,4.670749831634073,5.586416018885034,
3.4692021107762128,4.670749831634073,5.586416018885034,
3.4094961844768505,4.795790545596741,5.666426688112432,
3.4094961844768505,4.795790545596741,5.666426688112432,
3.4094961844768505,4.795790545596741,5.666426688112432,
3.347952867143343,4.913471545642608,5.743359249768025,
3.284455470514182,5.02461124795223,5.817441793128722,
3.2188758248682006,5.1298987149230735,5.8888779583328805,
3.151072721516838,5.229919556072397,5.957850310475219,
